id,NEIGHBORS
40143720030,"40143720046,40143720140,40143720147,40143720047,40143720049,40143720031,40143720014,40143720015"
40143720031,"40143720049,40143720032,40143720030,40143720016,40143720015"
40143720032,"40143720049,40143720031,40143720037,40143720018,40143720033,40143720051"
40143720033,"40143720032,40143720034,40143720018,40143720035,40143720051"
40143720034,"40143720019,40143720018,40143720033,40143720035,40143720020"
40143720035,"40143720019,40143720034,40143720054,40143720025,40143720036,40143720033"
40143720036,"40143720039,40143720026,40143720055,40143720025,40143720038,40143720035"
40143720037,"40143720049,40143720032,40143720050,40143720051"
40143720038,"40143720039,40143720036,40143720028,40143720027"
40143720039,"40143720040,40143720057,40143720029,40143720038,40143720036"
40143720040,"40143720039,40143720058,40143720041,40143720029"
40143720041,"40143720070,40143720029,40143720040,40143720022,40143720058"
40143720042,"40143720044,40145730101,40131660010,40143720043,40143720045"
40143720043,"40143720042,40143720053,40143720044,40143720022,40143720023,40131660010,40131660025"
40143720044,"40143720061,40143720042,40143720053,40143720043,40143720045"
40143720045,"40143720061,40143720042,40143720044,40145730101,40143720103,40143720060,40143720152"
40143720046,"40143720147,40143720139,40143720142,40143720030,40143720048,40143720062"
40143720047,"40143720049,40143720048,40143720050,40143720030"
40143720048,"40143720046,40143720047,40143720065,40143720050,40143720062"
40143720049,"40143720032,40143720031,40143720030,40143720037,40143720047"
40143720050,"40143720048,40143720052,40143720037,40143720071,40143720047,40143720065"
40143720051,"40143720032,40143720054,40143720052,40143720037,40143720033"
40143720052,"40143720071,40143720050,40143720051,40143720054"
40143720053,"40143720061,40143720098,40143720044,40143720070,40143720059,40143720043,40143720099"
40143720054,"40143720075,40143720076,40143720052,40143720055,40143720035,40143720051"
40143720055,"40143720057,40143720054,40143720077,40143720056,40143720079,40143720036"
40143720056,"40143720057,40143720078,40143720055,40143720058,40143720092"
40143720057,"40143720056,40143720039,40143720055,40143720058"
40143720058,"40143720040,40143720057,40143720041,40143720056,40143720059,40143720176,40143720092"
40143720059,"40143720098,40143720053,40143720097,40143720070,40143720058"
40143720060,"40143720061,40143720105,40143720045"
40143720061,"40143720053,40143720044,40143720102,40143720060,40143720045,40143720099"
40143720062,"40143720046,40143720063,40143720141,40143720048,40143720065"
40143720063,"40143720066,40143720062,40143720064,40143720141"
40143720064,"40143720063,40143720068,40143720141,40143720067,40143720069"
40143720065,"40143720048,40143720066,40143720071,40143720050,40143720062"
40143720066,"40143720073,40143720063,40143720065,40143720067"
40143720067,"40143720066,40143720064,40143720072,40143720069"
40143720068,"40143720107,40143720141,40143720064,40143720144,40143720109,40143720069"
40143720069,"40143720114,40143720064,40143720107,40143720067,40143720068,40143720108,40143720074"
40143720070,"40143720022,40143720059,40143720053,40143720041"
40143720071,"40143720075,40143720052,40143720073,40143720085,40143720065,40143720050"
40143720072,"40143720073,40143720083,40143720074,40143720067"
40143720073,"40143720071,40143720081,40143720066,40143720072"
40143720074,"40143720114,40143720160,40143720072,40143720163,40143720084,40143720069"
40143720075,"40143720071,40143720085,40143720076,40143720054"
40143720076,"40143720077,40143720085,40143720075,40143720054"
40143720077,"40143720076,40143720079,40143720085,40143720055,40143720089"
40143720078,"40143720056,40143720079,40143720092,40143720089"
40143720079,"40143720077,40143720055,40143720078,40143720089"
40143720080,"40143720082,40143720160,40143720125,40143720087,40143720084"
40143720081,"40143720082,40143720085,40143720073,40143720083"
40143720082,"40143720081,40143720087,40143720088,40143720080,40143720089,40143720085,40143720083"
40143720083,"40143720082,40143720081,40143720084,40143720072"
40143720084,"40143720160,40143720080,40143720074,40143720083"
40143720085,"40143720082,40143720081,40143720075,40143720076,40143720077,40143720071"
40143720086,"40143720169,40143720096,40143720130,40143720129,40143720090"
40143720087,"40143720082,40143720088,40143720125,40143720091,40143720080"
40143720088,"40143720082,40143720094,40143720096,40143720091,40143720087,40143720089"
40143720089,"40143720082,40143720094,40143720088,40143720078,40143720077,40143720079,40143720092"
40143720090,"40143720131,40143720086,40143720096,40143720100,40143720138,40143720101,40143720451,40143720106,40143720465,40143720102"
40143720091,"40143720087,40143720088,40143720096,40143720129"
40143720092,"40143720093,40143720078,40143720056,40143720058,40143720176,40143720089"
40143720093,"40143720094,40143720097,40143720095,40143720176,40143720092"
40143720094,"40143720093,40143720088,40143720096,40143720095,40143720089"
40143720095,"40143720093,40143720094,40143720097,40143720096,40143720100"
40143720096,"40143720094,40143720086,40143720088,40143720091,40143720090,40143720095"
40143720097,"40143720093,40143720098,40143720100,40143720059,40143720176,40143720095"
40143720098,"40143720053,40143720097,40143720059,40143720099,40143720101"
40143720099,"40143720061,40143720098,40143720053,40143720101"
40143720100,"40143720097,40143720090,40143720101,40143720095"
40143720101,"40143720098,40143720102,40143720100,40143720099,40143720090"
40143720102,"40143720061,40143720105,40143720090,40143720104,40143720101"
40143720103,"40143720105,40143720150,40143720045,40143720104,40143720152"
40143720104,"40143720106,40143720102,40143720105,40143720103"
40143720105,"40143720060,40143720102,40143720104,40143720103"
40143720106,"40143720475,40143720150,40143720090,40143720104,40143720451"
40143720107,"40143720114,40143720068,40143720163,40143720109,40143720111,40143720108,40143720110,40143720069"
40143720108,"40143720114,40143720107,40143720069"
40143720109,"40143720161,40143720144,40143720107,40143720068"
40143720110,"40143720161,40143720111,40143720112,40143720107"
40143720111,"40143720112,40143720107,40143720110,40143720115"
40143720112,"40143720113,40143720116,40143720162,40143720111,40143720110,40143720161"
40143720113,"40143720702,40143720112,40143720162,40143720145,40143720173,40143720171,40143720161"
40143720114,"40143720107,40143720163,40143720108,40143720074,40143720069"
40143720115,"40143720116,40143720124,40143720111,40143720163,40143720123"
40143720116,"40143720165,40143720112,40143720124,40143720162,40143720173,40143720115"
40143720117,"40143720165,40143720119,40143720118,40143720173"
40143720118,"40143720122,40143720127,40143720159,40143720166,40143720117,40143720136"
40143720119,"40143720117,40143720157,40143720171,40143720166"
40143720120,"40143720135,40143720134,40143720172,40143720137,40143720133"
40143720121,"40143720164,40143720123,40143720125,40143720160"
40143720122,"40143720127,40143720134,40143720118,40143720128"
40143720123,"40143720164,40143720121,40143720124,40143720126,40143720115"
40143720124,"40143720165,40143720116,40143720128,40143720127,40143720123,40143720115"
40143720125,"40143720087,40143720121,40143720130,40143720129,40143720126,40143720080"
40143720126,"40143720132,40143720125,40143720128,40143720123,40143720168"
40143720127,"40143720122,40143720165,40143720118,40143720124,40143720128"
40143720128,"40143720122,40143720127,40143720124,40143720133,40143720126"
40143720129,"40143720091,40143720086,40143720125,40143720130"
40143720130,"40143720086,40143720129,40143720125,40143720168"
40143720131,"40143720138,40143720465,40143720090"
40143720132,"40143720133,40143720126,40143720137,40143720168"
40143720133,"40143720132,40143720128,40143720137,40143720134,40143720120"
40143720134,"40143720122,40143720133,40143720159,40143720120"
40143720135,"40143720153,40143720159,40143720172,40143720136,40143720158,40143720120,40143720154"
40143720136,"40143720135,40143720118,40143720159,40143720154"
40143720137,"40143720132,40143720172,40143720169,40143720138,40143720133,40143720120"
40143720138,"40143720465,40143720156,40143720169,40143720137,40143720131,40143720151,40143720090"
40143720139,"40143720046,40143720142,40143720141"
40143720140,"40143720148,40143720147,40113570310,40143720030,40143720014,40113570202"
40143720141,"40143720063,40143720143,40143720139,40143720068,40143720142,40143720064,40143720144,40143720062"
40143720142,"40143720148,40143720046,40143720147,40143720143,40143720139,40143720141,40143720801,40143720856,40143720149,40143720802"
40143720143,"40143720802,40143720144,40143720142,40143720141"
40143720144,"40143720143,40037190421,40143720141,40143720145,40143720068,40143720109,40143720802,40143720146"
40143720145,"40143720702,40037190421,40143720144,40143720703,40143720113,40037190420,40143720709,40143720161,40143720146"
40143720146,"40143720145,40143720144,40037190421"
40143720147,"40143720148,40143720046,40143720140,40143720030,40143720142"
40143720148,"40143720140,40143720147,40113570310,40143720149,40113570311,40143720142,40143720857"
40143720149,"40143720148,40143720801,40143720857,40143720142"
40143720150,"40143720475,40143720453,40143720103,40143720106,40143720152"
40143720151,"40143720138,40143720156,40143720153,40143720454"
40143720152,"40145730106,40143720453,40145730103,40143720045,40143720150,40143720103"
40143720153,"40143720135,40143720156,40143720470,40143720471,40143720410,40143720151,40143720158"
40143720154,"40143720135,40143720166,40143720136,40143720158,40143720170"
40143720155,"40143720166,40143720157,40143720167,40143720170"
40143720156,"40143720138,40143720151,40143720153,40143720172"
40143720157,"40143720700,40143720119,40143720171,40143720167,40143720155"
40143720158,"40143720135,40143720401,40143720153,40143720154"
40143720159,"40143720135,40143720134,40143720118,40143720136"
40143720160,"40143720164,40143720121,40143720163,40143720080,40143720084,40143720074"
40143720161,"40143720113,40143720112,40143720145,40143720109,40143720110"
40143720162,"40143720113,40143720112,40143720116,40143720173"
40143720163,"40143720114,40143720160,40143720164,40143720107,40143720074,40143720115"
40143720164,"40143720160,40143720121,40143720123,40143720163"
40143720165,"40143720117,40143720127,40143720116,40143720124"
40143720166,"40143720119,40143720118,40143720154,40143720155"
40143720167,"40143720400,40143720704,40143720402,40143720157,40143720155"
40143720168,"40143720132,40143720126,40143720130,40143720169"
40143720169,"40143720138,40143720086,40143720137,40143720168"
40143720170,"40143720400,40143720401,40143720154,40143720155"
40143720171,"40143720700,40143720113,40143720119,40143720157,40143720173"
40143720172,"40143720135,40143720156,40143720120,40143720137"
40143720173,"40143720113,40143720116,40143720162,40143720117,40143720171"
40143720174,"40143720019,40143720012"
40143720175,"40143720024,40143720012"
40143720176,"40143720093,40143720097,40143720058,40143720092"
40143720351,"40143720352,40143720704,40143720708,40143720402,40143720356,40143720355"
40143720352,"40143720710,40143720353,40145730310,40111560027,40143720708,40143720355,40143720354,40143720351,40111560029"
40143720353,"40145730310,40143720354,40143720352"
40143720354,"40143720353,40143720411,40143720352,40143720404,40145730310,40143720407,40143720355"
40143720355,"40143720354,40143720352,40143720402,40143720351,40143720407"
40143720356,"40143720351,40143720708,40143720704"
40143720400,"40143720402,40143720407,40143720167,40143720406,40143720170"
40143720401,"40143720410,40143720158,40143720406,40143720170"
40143720402,"40143720400,40143720704,40143720351,40143720407,40143720167,40143720355"
40143720403,"40143720464,40143720404,40143720467,40143720408,40143720473"
40143720404,"40143720354,40145730307,40143720411,40143720403,40145730310,40143720408"
40143720405,"40143720476,40143720408,40143720461,40143720473,40145730306"
40143720406,"40143720400,40143720401,40143720409,40143720407"
40143720407,"40143720400,40143720411,40143720402,40143720467,40143720460,40143720355,40143720354,40143720409,40143720406"
40143720408,"40145730307,40143720403,40143720404,40143720473,40143720405,40145730306"
40143720409,"40143720460,40143720410,40143720406,40143720407"
40143720410,"40143720460,40143720401,40143720153,40143720409"
40143720411,"40143720467,40143720354,40143720404,40143720407"
40143720451,"40143720475,40143720455,40143720466,40143720106,40143720465,40143720090"
40143720452,"40143720455,40143720466,40143720456,40143720457,40143720463,40143720459,40143720469"
40143720453,"40143720475,40145730106,40143720466,40143720150,40143720152"
40143720454,"40143720151,40143720465,40143720474,40143720470"
40143720455,"40143720452,40143720474,40143720456,40143720451"
40143720456,"40143720468,40143720463,40143720452,40143720455"
40143720457,"40145730304,40143720476,40143720452,40143720469"
40143720458,"40143720468,40143720462,40143720472,40143720471"
40143720459,"40143720476,40143720452,40143720461,40143720462"
40143720460,"40143720409,40143720471,40143720467,40143720407,40143720472,40143720410"
40143720461,"40143720459,40143720464,40143720473,40143720405"
40143720462,"40143720463,40143720464,40143720459,40143720458"
40143720463,"40143720468,40143720452,40143720456,40143720462"
40143720464,"40143720461,40143720472,40143720403,40143720462"
40143720465,"40143720131,40143720454,40143720138,40143720474,40143720090,40143720451"
40143720466,"40145730107,40143720475,40143720452,40143720453,40143720469,40143720451"
40143720467,"40143720411,40143720403,40143720407,40143720472,40143720460"
40143720468,"40143720456,40143720470,40143720463,40143720474,40143720458"
40143720469,"40145730301,40143720452,40143720466,40143720457"
40143720470,"40143720468,40143720153,40143720454,40143720471"
40143720471,"40143720460,40143720470,40143720153,40143720458"
40143720472,"40143720467,40143720460,40143720464,40143720458"
40143720473,"40143720403,40143720408,40143720461,40143720405"
40143720474,"40143720468,40143720455,40143720465,40143720454"
40143720475,"40143720453,40143720466,40143720106,40143720150,40143720451"
40143720476,"40143720459,40143720457,40143720405,40145730306"
40143720501,"40143720502,40143720504,40147740077,40143720752,40143720900"
40143720502,"40143720756,40131660006,40131660032,40143720504,40143720503,40143720501,40143720752,40143720760"
40143720503,"40143720502,40143720504,40131660033,40131660032,40131660116,40147740077"
40143720504,"40143720502,40147740077,40143720503,40143720501"
40143720552,"40113570203,40143720553,40143720758,40143720752,40720551,40143720900"
40143720553,"40143720552,40720551,40113570203,40113570204"
40143720700,"40143720702,40143720704,40143720157,40143720171,40143720709,40143720706"
40143720701,"40143720709,40143720706,40143720703"
40143720702,"40143720145,40143720113,40143720700,40143720709"
40143720703,"40143720701,40143720707,40037190419,40143720145,40143720709,40037190418"
40143720704,"40143720700,40143720351,40143720402,40143720356,40143720167,40143720706,40143720708"
40143720705,"40143720710,40143720707,40037190416,40037190417,40143720706,40143720708"
40143720706,"40143720700,40143720701,40143720707,40143720705,40143720704,40143720709,40143720708"
40143720707,"40143720705,40037190417,40143720706,40143720703"
40143720708,"40143720710,40143720705,40143720704,40143720352,40143720351,40143720356,40143720706"
40143720709,"40143720700,40143720702,40143720701,40143720145,40143720706,40143720703"
40143720710,"40111560029,40143720705,40143720352,40037190416,40143720708"
40143720750,"40143720754,40143720757,40143720023,40131660021,40131660130,40143720753"
40143720751,"40143720752,40143720759,40143720753,40143720757"
40143720752,"40143720759,40143720751,40143720758,40143720502,40143720552,40143720501,40143720021,40143720753,40143720760"
40143720753,"40143720754,40143720751,40143720757,40143720023,40143720021,40143720750,40143720752"
40143720754,"40143720750,40143720753,40143720757"
40143720755,"40143720756,40131660031,40143720759,40143720757,40143720760"
40143720756,"40143720502,40131660006,40143720755,40143720760"
40143720757,"40143720754,40143720751,40143720755,40143720750,40131660130,40143720753"
40143720758,"40143720021,40143720752,40720551,40143720552"
40143720759,"40143720752,40143720751,40143720755,40143720760"
40143720760,"40143720756,40143720502,40143720759,40143720755,40143720752"
40143720801,"40143720149,40143720857,40143720142,40143720856"
40143720802,"40143720143,40037190421,40143720142,40143720856,40037190121,40143720144"
40143720851,"40143720853,40143720852,40113570311,40113570312,40143720857"
40143720852,"40143720857,40143720851,40143720853"
40143720853,"40113570309,40143720852,40143720858,40113570312,40143720857,40143720881,40143720856,40143720851"
40143720854,"40143720855,40143720856,40143720881"
40143720855,"40143720856,40143720854,40037190401,40143720881"
40143720856,"40143720142,40037190121,40143720801,40143720857,40143720854,40143720881,40143720802,40143720853,40143720855"
40143720857,"40143720148,40143720852,40113570311,40143720801,40143720149,40143720856,40143720853,40143720851"
40143720858,"40143720880,40113570308,40113570309,40143720853,40143720881"
40143720880,"40037190403,40143720858,40037190401,40117590307,40037190404,40143720881"
40143720881,"40143720880,40143720858,40037190401,40143720856,40143720853,40143720854,40143720855"
40143720900,"40143720501,40147740078,40113570201,40143720552,40113570203,40113570112"
40145730101,"40143720042,40145730108,40131660128,40145730103,40131660010,40145730102,40145730104,40143720045"
40145730102,"40145730105,40131660026,40145730203,40131660027,40145730109,40131660128,40145730101"
40145730103,"40145730107,40145730106,40145730101,40143720152"
40145730104,"40145730108,40145730101"
40145730105,"40145730108,40145730102"
40145730106,"40145730107,40145730103,40143720453,40143720152"
40145730107,"40145730301,40145730108,40145730106,40143720466,40145730103,40145730302"
40145730108,"40145730105,40145730109,40145730107,40145730101,40145730104,40145730303"
40145730109,"40145730108,40145730203,40145730202,40145730305,40145730102"
40145730201,"40145730309,40145730307,40145730202,40145730308,40145730306"
40145730202,"40145730109,40145730203,40145730305,40145730201,40145730309,40145730313,40145730312,40145730306"
40145730203,"40145730109,40131660027,40145730204,40145730207,40097490024,40145730102,40145730202,40145730210,40145730313,40145730208"
40145730204,"40145730206,40145730203,40145730209,40145730205,40021110014,40097490027,40145730208"
40145730205,"40145730206,40097490027,40145730204"
40145730206,"40145730204,40097490025,40145730205,40021110014"
40145730207,"40145730203,40145730208"
40145730208,"40145730203,40145730209,40145730210,40145730204,40145730207"
40145730209,"40145730204,40145730208,40145730210,40021110014"
40145730210,"40145730203,40021110015,40101510028,40145730209,40101510041,40021110014,40101510038,40145730313,40145730208"
40145730301,"40145730107,40145730304,40145730302,40145730303,40143720469"
40145730302,"40145730301,40145730107,40145730303"
40145730303,"40145730301,40145730108,40145730302,40145730305"
40145730304,"40145730301,40145730305,40143720457,40145730306"
40145730305,"40145730109,40145730202,40145730304,40145730303,40145730306"
40145730306,"40145730307,40145730305,40143720405,40143720476,40145730202,40145730304,40143720408,40145730201"
40145730307,"40143720404,40145730310,40143720408,40145730201,40145730306,40145730308"
40145730308,"40145730309,40145730307,40145730311,40145730310,40145730312,40145730201"
40145730309,"40145730312,40145730201,40145730202,40145730308"
40145730310,"40145730307,40145730311,40143720352,40143720353,40111560027,40143720404,40143720354,40101510033,40145730308"
40145730311,"40145730312,40101510033,40101510036,40145730308,40145730310,40101510052"
40145730312,"40145730309,40145730202,40145730311,40101510036,40145730308,40145730313,40101510037"
40145730313,"40145730203,40101510022,40145730202,40101510028,40145730210,40145730312,40101510037"
40147740011,"40147740012,40147740022,40147740054"
40147740012,"40147740011,40147740048,40147740022,40147740013,40147740054,40147740031"
40147740013,"40147740012,40147740048,40147740015,40147740054,40147740051"
40147740015,"40147740048,40147740013,40147740074,40147740051"
40147740022,"40147740011,40147740028,40147740012,40147740027,40147740711,40147740031"
40147740027,"40113570109,40147740079,40147740711,40147740022,40147740033,40147740031"
40147740028,"40147740022,40147740075,40147740054,40147740051"
40147740031,"40147740012,40147740048,40147740027,40147740022,40147740033"
40147740033,"40113570109,40147740046,40147740048,40147740027,40147740031"
40147740046,"40147740073,40113570109,40147740033,40147740048"
40147740048,"40147740062,40147740073,40147740031,40147740012,40147740046,40147740033,40147740013,40147740015"
40147740051,"40147740028,40147740075,40147740013,40147740054,40147740015"
40147740054,"40147740011,40147740028,40147740012,40147740013,40147740051"
40147740062,"40147740073,40147740074,40147740048"
40147740071,"40147740073,40113570101,40105530201,40147740074"
40147740073,"40113570109,40113570101,40147740062,40147740046,40147740074,40147740048,40147740071"
40147740074,"40147740062,40147740075,40105530202,40147740073,40105530201,40147740071,40147740015"
40147740075,"40147740028,40147740074,40105530102,40105530202,40147740711,40147740076,40147740051"
40147740076,"40147740075,40105530102,40147740079,40147740077,40147740711,40131660024"
40147740077,"40147740078,40131660116,40131660024,40131660015,40143720504,40143720503,40147740079,40143720501,40147740076"
40147740078,"40113570109,40113570112,40147740079,40147740077,40143720900"
40147740079,"40113570109,40147740078,40147740077,40147740711,40147740076,40147740027"
40147740711,"40147740075,40147740079,40147740027,40147740022,40147740076"
40149750003,"40075380010,40149750020,40149750004,40015080102,40075380006,40149750009,40149750007"
40149750004,"40149750009,40149750003,40149750007,40149750030"
40149750007,"40039200007,40149750030,40149750003,40149750004,40149750012,40149750020,40039200018"
40149750009,"40149750030,40149750004,40075380007,40075380006,40149750003,40149750017,40149750019,40075380009,40075380001"
40149750012,"40149750018,40149750030,40039200026,40039200007,40039200005,40149750016,40149750007"
40149750014,"40039200026,40009050231,40149750019,40149750016,40009050242,40009050235"
40149750016,"40149750018,40039200026,40149750014,40149750017,40149750012,40149750019"
40149750017,"40149750018,40149750030,40149750019,40149750009,40149750016"
40149750018,"40149750030,40149750016,40149750017,40149750012"
40149750019,"40149750014,40149750017,40075380001,40149750009,40149750016,40009050242,40075380008"
40149750020,"40039200018,40149750003,40149750007,40015081013"
40149750030,"40149750018,40149750004,40149750012,40149750017,40149750009,40149750007"
40151760001,"40151760005,40151760003,40151760008,40151760002"
40151760002,"40093470009,40151760003,40153770106,40153770105,40151760008,40151760001,40151760004"
40151760003,"40151760005,40151760002,40151760001,40151760004"
40151760004,"40003020220,40151760003,40093470004,40093470020,40151760002,40093470009,40093470022,40151760005,40003020230"
40151760005,"40003020220,40151760003,40151760008,40003020110,40151760001,40151760004"
40151760008,"40151760002,40153770105,40151760005,40059300303,40151760001"
40153770101,"40153770301,40153770105,40153770306,40153770102,40153770201,40153770302,40153770202"
40153770102,"40153770201,40153770101"
40153770104,"40153770204,40093470010,40153770106"
40153770105,"40153770106,40153770302,40151760002,40153770101,40151760008,40153770201,40059300303,40153770204"
40153770106,"40151760002,40093470009,40153770105,40093470010,40153770104,40153770204"
40153770201,"40153770304,40153770303,40153770306,40153770105,40153770102,40153770101,40153770204,40153770202"
40153770202,"40153770201,40153770101,40153770306,40153770301"
40153770203,"40153770306,40045230009,40045230008,40153770204,40043220005,40045230001"
40153770204,"40153770106,40153770104,40153770203,40043220008,40043220005,40153770306,40153770105,40093470010,40153770201"
40153770301,"40153770101,40153770306,40153770202"
40153770302,"40153770307,40153770101,40153770306,40153770105,40059300303"
40153770303,"40153770201,40153770306"
40153770304,"40153770201,40153770306"
40153770306,"40153770304,40153770303,40153770307,40153770203,40045230008,40153770302,40153770301,40153770201,40153770101,40153770204,40153770202"
40153770307,"40059300301,40153770306,40045230008,40153770302,40059300302"
40640002,"40005030012,40640007,40127640003,40023120104,40127640001"
40640007,"40640002,40005030012,40127640015,40005030014,40127640001"
40720001,"40113570205,40720005,40720009,40720004"
40720002,"40720005,40720008,40720004,40720003"
40720003,"40720005,40720002,40143720021,40720551,40720008"
40720004,"40720005,40720002,40113570205,40720006,40113570202,40720001"
40720005,"40720002,40720009,40720004,40720551,40720003,40720001"
40720006,"40143720010,40720004,40720008,40143720013,40143720007,40113570202"
40720008,"40720002,40720003,40143720011,40143720024,40720006,40143720023,40143720021,40143720012"
40720009,"40720005,40113570205,40113570204,40720551,40720001"
40720551,"40720005,40143720758,40143720553,40720003,40720009,40143720552,40113570204,40143720021"
