,GEOID20,NAME,NAME20,CON20D,CON20R,STATEFP20,VAP20,2MOREVAP20,BVAP20,HISP20
171,42003008910,PITTSBURGH WARD 13 DISTRICT 09,PITTSBURGH WARD 13 DISTRICT 09,141.0,7.0,42.0,226.0,10.0,195.0,8.0
172,42003008050,PITTSBURGH WARD 10 DISTRICT 16,PITTSBURGH WARD 10 DISTRICT 16,188.0,6.0,42.0,267.0,11.0,226.0,9.0
173,42045000530,CHESTER WARD 10 PRECINCT 03,CHESTER WARD 10 PRECINCT 03,117.0,5.0,42.0,211.0,1.0,182.0,27.0
174,42045000370,CHESTER WARD 06 PRECINCT 02,CHESTER WARD 06 PRECINCT 02,223.0,6.0,42.0,336.0,5.0,315.0,17.0
175,42045000510,CHESTER WARD 10 PRECINCT 01,CHESTER WARD 10 PRECINCT 01,387.0,9.0,42.0,574.0,11.0,510.0,46.0
176,42101000322,PHILADELPHIA WARD 03 PRECINCT 22,PHILADELPHIA WARD 03 PRECINCT 22,374.0,7.0,42.0,634.0,11.0,584.0,21.0
177,42101001708,PHILADELPHIA WARD 17 PRECINCT 08,PHILADELPHIA WARD 17 PRECINCT 08,360.0,3.0,42.0,622.0,18.0,561.0,34.0
178,42101001004,PHILADELPHIA WARD 10 PRECINCT 04,PHILADELPHIA WARD 10 PRECINCT 04,422.0,11.0,42.0,630.0,9.0,586.0,14.0
179,42101001104,PHILADELPHIA WARD 11 PRECINCT 04,PHILADELPHIA WARD 11 PRECINCT 04,139.0,6.0,42.0,284.0,10.0,203.0,22.0
180,42101004713,PHILADELPHIA WARD 47 PRECINCT 13,PHILADELPHIA WARD 47 PRECINCT 13,219.0,10.0,42.0,341.0,16.0,253.0,20.0
181,42101003808,PHILADELPHIA WARD 38 PRECINCT 08,PHILADELPHIA WARD 38 PRECINCT 08,353.0,6.0,42.0,504.0,5.0,470.0,40.0
182,42101005109,PHILADELPHIA WARD 51 PRECINCT 09,PHILADELPHIA WARD 51 PRECINCT 09,255.0,8.0,42.0,466.0,20.0,416.0,19.0
183,42101004301,PHILADELPHIA WARD 43 PRECINCT 01,PHILADELPHIA WARD 43 PRECINCT 01,212.0,9.0,42.0,480.0,21.0,385.0,88.0
184,42101001402,PHILADELPHIA WARD 14 PRECINCT 02,PHILADELPHIA WARD 14 PRECINCT 02,354.0,10.0,42.0,641.0,23.0,508.0,52.0
185,42101000303,PHILADELPHIA WARD 03 PRECINCT 03,PHILADELPHIA WARD 03 PRECINCT 03,466.0,10.0,42.0,729.0,16.0,637.0,16.0
186,42101002818,PHILADELPHIA WARD 28 PRECINCT 18,PHILADELPHIA WARD 28 PRECINCT 18,278.0,14.0,42.0,463.0,8.0,427.0,24.0
187,42101001312,PHILADELPHIA WARD 13 PRECINCT 12,PHILADELPHIA WARD 13 PRECINCT 12,323.0,8.0,42.0,467.0,8.0,439.0,16.0
188,42101005224,PHILADELPHIA WARD 52 PRECINCT 24,PHILADELPHIA WARD 52 PRECINCT 24,464.0,9.0,42.0,668.0,15.0,632.0,21.0
189,42101001221,PHILADELPHIA WARD 12 PRECINCT 21,PHILADELPHIA WARD 12 PRECINCT 21,300.0,6.0,42.0,521.0,26.0,429.0,32.0
190,42101003435,PHILADELPHIA WARD 34 PRECINCT 35,PHILADELPHIA WARD 34 PRECINCT 35,291.0,12.0,42.0,422.0,10.0,388.0,24.0
191,42101001202,PHILADELPHIA WARD 12 PRECINCT 02,PHILADELPHIA WARD 12 PRECINCT 02,334.0,11.0,42.0,542.0,16.0,482.0,29.0
192,42101001712,PHILADELPHIA WARD 17 PRECINCT 12,PHILADELPHIA WARD 17 PRECINCT 12,443.0,15.0,42.0,657.0,21.0,591.0,23.0
193,42101001007,PHILADELPHIA WARD 10 PRECINCT 07,PHILADELPHIA WARD 10 PRECINCT 07,390.0,9.0,42.0,563.0,10.0,519.0,24.0
194,42101000408,PHILADELPHIA WARD 04 PRECINCT 08,PHILADELPHIA WARD 04 PRECINCT 08,449.0,7.0,42.0,771.0,22.0,706.0,32.0
195,42101004409,PHILADELPHIA WARD 44 PRECINCT 09,PHILADELPHIA WARD 44 PRECINCT 09,285.0,9.0,42.0,438.0,10.0,404.0,9.0
196,42101000616,PHILADELPHIA WARD 06 PRECINCT 16,PHILADELPHIA WARD 06 PRECINCT 16,351.0,12.0,42.0,521.0,22.0,443.0,37.0
197,42101006005,PHILADELPHIA WARD 60 PRECINCT 05,PHILADELPHIA WARD 60 PRECINCT 05,417.0,9.0,42.0,792.0,31.0,644.0,26.0
198,42101000608,PHILADELPHIA WARD 06 PRECINCT 08,PHILADELPHIA WARD 06 PRECINCT 08,240.0,9.0,42.0,404.0,6.0,331.0,13.0
199,42101006010,PHILADELPHIA WARD 60 PRECINCT 10,PHILADELPHIA WARD 60 PRECINCT 10,312.0,4.0,42.0,428.0,20.0,314.0,22.0
200,42101004604,PHILADELPHIA WARD 46 PRECINCT 04,PHILADELPHIA WARD 46 PRECINCT 04,384.0,8.0,42.0,540.0,29.0,386.0,23.0
201,42101002227,PHILADELPHIA WARD 22 PRECINCT 27,PHILADELPHIA WARD 22 PRECINCT 27,452.0,7.0,42.0,610.0,22.0,537.0,20.0
202,42101005122,PHILADELPHIA WARD 51 PRECINCT 22,PHILADELPHIA WARD 51 PRECINCT 22,280.0,7.0,42.0,596.0,16.0,513.0,33.0
203,42101005105,PHILADELPHIA WARD 51 PRECINCT 05,PHILADELPHIA WARD 51 PRECINCT 05,453.0,8.0,42.0,695.0,21.0,508.0,23.0
204,42101002228,PHILADELPHIA WARD 22 PRECINCT 28,PHILADELPHIA WARD 22 PRECINCT 28,389.0,6.0,42.0,564.0,20.0,520.0,19.0
205,42101003708,PHILADELPHIA WARD 37 PRECINCT 08,PHILADELPHIA WARD 37 PRECINCT 08,205.0,8.0,42.0,393.0,8.0,341.0,54.0
206,42101003409,PHILADELPHIA WARD 34 PRECINCT 09,PHILADELPHIA WARD 34 PRECINCT 09,311.0,11.0,42.0,502.0,16.0,453.0,21.0
207,42101002802,PHILADELPHIA WARD 28 PRECINCT 02,PHILADELPHIA WARD 28 PRECINCT 02,255.0,6.0,42.0,395.0,29.0,333.0,21.0
208,42101002815,PHILADELPHIA WARD 28 PRECINCT 15,PHILADELPHIA WARD 28 PRECINCT 15,242.0,5.0,42.0,328.0,4.0,311.0,12.0
209,42101004403,PHILADELPHIA WARD 44 PRECINCT 03,PHILADELPHIA WARD 44 PRECINCT 03,243.0,9.0,42.0,452.0,24.0,379.0,21.0
210,42101000419,PHILADELPHIA WARD 04 PRECINCT 19,PHILADELPHIA WARD 04 PRECINCT 19,313.0,6.0,42.0,475.0,18.0,420.0,22.0
211,42101002817,PHILADELPHIA WARD 28 PRECINCT 17,PHILADELPHIA WARD 28 PRECINCT 17,237.0,5.0,42.0,391.0,8.0,362.0,16.0
212,42101002909,PHILADELPHIA WARD 29 PRECINCT 09,PHILADELPHIA WARD 29 PRECINCT 09,201.0,7.0,42.0,292.0,11.0,200.0,27.0
213,42101000602,PHILADELPHIA WARD 06 PRECINCT 02,PHILADELPHIA WARD 06 PRECINCT 02,232.0,9.0,42.0,491.0,10.0,436.0,11.0
214,42101006021,PHILADELPHIA WARD 60 PRECINCT 21,PHILADELPHIA WARD 60 PRECINCT 21,268.0,8.0,42.0,431.0,10.0,398.0,21.0
215,42101001609,PHILADELPHIA WARD 16 PRECINCT 09,PHILADELPHIA WARD 16 PRECINCT 09,253.0,4.0,42.0,464.0,22.0,402.0,15.0
216,42101002808,PHILADELPHIA WARD 28 PRECINCT 08,PHILADELPHIA WARD 28 PRECINCT 08,374.0,9.0,42.0,546.0,8.0,502.0,25.0
217,42101001602,PHILADELPHIA WARD 16 PRECINCT 02,PHILADELPHIA WARD 16 PRECINCT 02,273.0,8.0,42.0,539.0,16.0,411.0,44.0
218,42101004322,PHILADELPHIA WARD 43 PRECINCT 22,PHILADELPHIA WARD 43 PRECINCT 22,209.0,10.0,42.0,291.0,8.0,240.0,45.0
219,42101000610,PHILADELPHIA WARD 06 PRECINCT 10,PHILADELPHIA WARD 06 PRECINCT 10,232.0,4.0,42.0,450.0,23.0,350.0,18.0
220,42101004410,PHILADELPHIA WARD 44 PRECINCT 10,PHILADELPHIA WARD 44 PRECINCT 10,374.0,7.0,42.0,573.0,19.0,497.0,25.0
221,42101006011,PHILADELPHIA WARD 60 PRECINCT 11,PHILADELPHIA WARD 60 PRECINCT 11,419.0,8.0,42.0,604.0,38.0,524.0,35.0
222,42101004606,PHILADELPHIA WARD 46 PRECINCT 06,PHILADELPHIA WARD 46 PRECINCT 06,488.0,10.0,42.0,710.0,16.0,653.0,32.0
223,42101001107,PHILADELPHIA WARD 11 PRECINCT 07,PHILADELPHIA WARD 11 PRECINCT 07,333.0,7.0,42.0,499.0,13.0,462.0,22.0
224,42101001120,PHILADELPHIA WARD 11 PRECINCT 20,PHILADELPHIA WARD 11 PRECINCT 20,385.0,9.0,42.0,508.0,23.0,463.0,30.0
225,42111000460,SEVEN SPRINGS,SEVEN SPRINGS,2.0,7.0,42.0,14.0,0.0,0.0,0.0
226,42003005980,PITTSBURGH WARD 03 DISTRICT 03,PITTSBURGH WARD 03 DISTRICT 03,230.0,7.0,42.0,342.0,3.0,309.0,2.0
227,42003003680,MCKEESPORT WARD 07 DISTRICT 02,MCKEESPORT WARD 07 DISTRICT 02,156.0,8.0,42.0,268.0,11.0,211.0,19.0
228,4200300G951,WILKINSBURG WARD 01 DISTRICT 03,WILKINSBURG WARD 01 DISTRICT 03,241.0,11.0,42.0,378.0,13.0,327.0,14.0
229,4200300C420,PITTSBURGH WARD 25 DISTRICT 04,PITTSBURGH WARD 25 DISTRICT 04,159.0,10.0,42.0,297.0,16.0,171.0,15.0
230,42003008950,PITTSBURGH WARD 13 DISTRICT 11,PITTSBURGH WARD 13 DISTRICT 11,170.0,7.0,42.0,325.0,12.0,304.0,5.0
231,42003008710,PITTSBURGH WARD 12 DISTRICT 14,PITTSBURGH WARD 12 DISTRICT 14,183.0,9.0,42.0,235.0,5.0,225.0,3.0
232,42003003460,MCKEES ROCKS WARD 01 DISTRICT 01,MCKEES ROCKS WARD 01 DISTRICT 01,60.0,8.0,42.0,229.0,13.0,177.0,12.0
233,42003008530,PITTSBURGH WARD 12 DISTRICT 05,PITTSBURGH WARD 12 DISTRICT 05,73.0,7.0,42.0,121.0,1.0,91.0,0.0
234,42045000420,CHESTER WARD 07 PRECINCT 04,CHESTER WARD 07 PRECINCT 04,339.0,7.0,42.0,503.0,12.0,453.0,40.0
235,42101004314,PHILADELPHIA WARD 43 PRECINCT 14,PHILADELPHIA WARD 43 PRECINCT 14,272.0,9.0,42.0,498.0,22.0,388.0,80.0
236,42101003217,PHILADELPHIA WARD 32 PRECINCT 17,PHILADELPHIA WARD 32 PRECINCT 17,197.0,10.0,42.0,291.0,15.0,241.0,28.0
237,42101003806,PHILADELPHIA WARD 38 PRECINCT 06,PHILADELPHIA WARD 38 PRECINCT 06,393.0,7.0,42.0,615.0,20.0,573.0,14.0
238,42101003442,PHILADELPHIA WARD 34 PRECINCT 42,PHILADELPHIA WARD 34 PRECINCT 42,316.0,10.0,42.0,488.0,13.0,437.0,24.0
239,42101001309,PHILADELPHIA WARD 13 PRECINCT 09,PHILADELPHIA WARD 13 PRECINCT 09,338.0,9.0,42.0,533.0,17.0,466.0,48.0
240,42101001313,PHILADELPHIA WARD 13 PRECINCT 13,PHILADELPHIA WARD 13 PRECINCT 13,327.0,10.0,42.0,510.0,18.0,458.0,49.0
241,42101003201,PHILADELPHIA WARD 32 PRECINCT 01,PHILADELPHIA WARD 32 PRECINCT 01,152.0,6.0,42.0,259.0,10.0,219.0,12.0
242,42101003231,PHILADELPHIA WARD 32 PRECINCT 31,PHILADELPHIA WARD 32 PRECINCT 31,310.0,6.0,42.0,478.0,26.0,379.0,16.0
243,42101003821,PHILADELPHIA WARD 38 PRECINCT 21,PHILADELPHIA WARD 38 PRECINCT 21,367.0,5.0,42.0,542.0,11.0,511.0,31.0
244,42101001017,PHILADELPHIA WARD 10 PRECINCT 17,PHILADELPHIA WARD 10 PRECINCT 17,401.0,11.0,42.0,571.0,5.0,544.0,5.0
245,42101003712,PHILADELPHIA WARD 37 PRECINCT 12,PHILADELPHIA WARD 37 PRECINCT 12,232.0,5.0,42.0,367.0,6.0,313.0,57.0
246,42101002412,PHILADELPHIA WARD 24 PRECINCT 12,PHILADELPHIA WARD 24 PRECINCT 12,316.0,10.0,42.0,411.0,17.0,358.0,9.0
247,42101003228,PHILADELPHIA WARD 32 PRECINCT 28,PHILADELPHIA WARD 32 PRECINCT 28,392.0,11.0,42.0,485.0,15.0,444.0,28.0
248,42101001603,PHILADELPHIA WARD 16 PRECINCT 03,PHILADELPHIA WARD 16 PRECINCT 03,328.0,9.0,42.0,479.0,7.0,448.0,24.0
249,42101005123,PHILADELPHIA WARD 51 PRECINCT 23,PHILADELPHIA WARD 51 PRECINCT 23,262.0,6.0,42.0,482.0,2.0,455.0,12.0
250,42101004003,PHILADELPHIA WARD 40 PRECINCT 03,PHILADELPHIA WARD 40 PRECINCT 03,511.0,14.0,42.0,804.0,29.0,692.0,79.0
251,42101002809,PHILADELPHIA WARD 28 PRECINCT 09,PHILADELPHIA WARD 28 PRECINCT 09,383.0,11.0,42.0,600.0,10.0,569.0,20.0
252,42101005906,PHILADELPHIA WARD 59 PRECINCT 06,PHILADELPHIA WARD 59 PRECINCT 06,285.0,7.0,42.0,486.0,14.0,430.0,30.0
253,42101002914,PHILADELPHIA WARD 29 PRECINCT 14,PHILADELPHIA WARD 29 PRECINCT 14,242.0,9.0,42.0,288.0,18.0,207.0,20.0
254,42101002221,PHILADELPHIA WARD 22 PRECINCT 21,PHILADELPHIA WARD 22 PRECINCT 21,374.0,10.0,42.0,592.0,22.0,510.0,16.0
255,42101002704,PHILADELPHIA WARD 27 PRECINCT 04,PHILADELPHIA WARD 27 PRECINCT 04,278.0,7.0,42.0,436.0,26.0,367.0,30.0
256,42101005909,PHILADELPHIA WARD 59 PRECINCT 09,PHILADELPHIA WARD 59 PRECINCT 09,310.0,5.0,42.0,506.0,19.0,449.0,15.0
257,42101002812,PHILADELPHIA WARD 28 PRECINCT 12,PHILADELPHIA WARD 28 PRECINCT 12,281.0,8.0,42.0,372.0,0.0,354.0,9.0
258,42101002814,PHILADELPHIA WARD 28 PRECINCT 14,PHILADELPHIA WARD 28 PRECINCT 14,233.0,7.0,42.0,360.0,4.0,343.0,14.0
259,42101003803,PHILADELPHIA WARD 38 PRECINCT 03,PHILADELPHIA WARD 38 PRECINCT 03,499.0,9.0,42.0,694.0,17.0,661.0,18.0
260,42101004402,PHILADELPHIA WARD 44 PRECINCT 02,PHILADELPHIA WARD 44 PRECINCT 02,411.0,7.0,42.0,640.0,20.0,585.0,27.0
261,42101001613,PHILADELPHIA WARD 16 PRECINCT 13,PHILADELPHIA WARD 16 PRECINCT 13,220.0,7.0,42.0,352.0,5.0,332.0,20.0
262,42101001610,PHILADELPHIA WARD 16 PRECINCT 10,PHILADELPHIA WARD 16 PRECINCT 10,172.0,11.0,42.0,315.0,9.0,273.0,29.0
263,42101000402,PHILADELPHIA WARD 04 PRECINCT 02,PHILADELPHIA WARD 04 PRECINCT 02,455.0,5.0,42.0,773.0,25.0,718.0,32.0
264,42101000401,PHILADELPHIA WARD 04 PRECINCT 01,PHILADELPHIA WARD 04 PRECINCT 01,340.0,7.0,42.0,563.0,19.0,513.0,27.0
265,42101004047,PHILADELPHIA WARD 40 PRECINCT 47,PHILADELPHIA WARD 40 PRECINCT 47,131.0,5.0,42.0,245.0,14.0,190.0,38.0
266,42101006128,PHILADELPHIA WARD 61 PRECINCT 28,PHILADELPHIA WARD 61 PRECINCT 28,451.0,10.0,42.0,620.0,7.0,512.0,88.0
267,42101004401,PHILADELPHIA WARD 44 PRECINCT 01,PHILADELPHIA WARD 44 PRECINCT 01,368.0,7.0,42.0,564.0,6.0,526.0,22.0
268,42101001611,PHILADELPHIA WARD 16 PRECINCT 11,PHILADELPHIA WARD 16 PRECINCT 11,253.0,6.0,42.0,360.0,17.0,304.0,38.0
269,42101000618,PHILADELPHIA WARD 06 PRECINCT 18,PHILADELPHIA WARD 06 PRECINCT 18,414.0,17.0,42.0,714.0,14.0,624.0,33.0
270,42101003403,PHILADELPHIA WARD 34 PRECINCT 03,PHILADELPHIA WARD 34 PRECINCT 03,299.0,11.0,42.0,487.0,12.0,450.0,12.0
271,42101006017,PHILADELPHIA WARD 60 PRECINCT 17,PHILADELPHIA WARD 60 PRECINCT 17,437.0,8.0,42.0,733.0,23.0,620.0,48.0
272,42101000313,PHILADELPHIA WARD 03 PRECINCT 13,PHILADELPHIA WARD 03 PRECINCT 13,320.0,8.0,42.0,493.0,6.0,452.0,8.0
273,42101006007,PHILADELPHIA WARD 60 PRECINCT 07,PHILADELPHIA WARD 60 PRECINCT 07,355.0,6.0,42.0,538.0,16.0,481.0,24.0
274,42101001024,PHILADELPHIA WARD 10 PRECINCT 24,PHILADELPHIA WARD 10 PRECINCT 24,399.0,9.0,42.0,491.0,19.0,462.0,5.0
275,42101001001,PHILADELPHIA WARD 10 PRECINCT 01,PHILADELPHIA WARD 10 PRECINCT 01,416.0,4.0,42.0,572.0,18.0,547.0,13.0
276,42101001105,PHILADELPHIA WARD 11 PRECINCT 05,PHILADELPHIA WARD 11 PRECINCT 05,243.0,7.0,42.0,440.0,9.0,335.0,66.0
277,42101004404,PHILADELPHIA WARD 44 PRECINCT 04,PHILADELPHIA WARD 44 PRECINCT 04,350.0,9.0,42.0,489.0,17.0,437.0,21.0
278,42101006019,PHILADELPHIA WARD 60 PRECINCT 19,PHILADELPHIA WARD 60 PRECINCT 19,368.0,11.0,42.0,535.0,19.0,489.0,13.0
279,42101006018,PHILADELPHIA WARD 60 PRECINCT 18,PHILADELPHIA WARD 60 PRECINCT 18,366.0,11.0,42.0,607.0,12.0,534.0,36.0
280,42003002900,HOMESTEAD WARD 03 DISTRICT 02,HOMESTEAD WARD 03 DISTRICT 02,149.0,13.0,42.0,280.0,21.0,192.0,15.0
281,42003008830,PITTSBURGH WARD 13 DISTRICT 05,PITTSBURGH WARD 13 DISTRICT 05,172.0,9.0,42.0,255.0,3.0,240.0,6.0
282,42003008930,PITTSBURGH WARD 13 DISTRICT 10,PITTSBURGH WARD 13 DISTRICT 10,88.0,7.0,42.0,159.0,13.0,138.0,1.0
283,42003006560,PITTSBURGH WARD 05 DISTRICT 07,PITTSBURGH WARD 05 DISTRICT 07,244.0,9.0,42.0,300.0,8.0,237.0,8.0
284,42003006540,PITTSBURGH WARD 05 DISTRICT 06,PITTSBURGH WARD 05 DISTRICT 06,224.0,5.0,42.0,457.0,7.0,429.0,13.0
285,42003008650,PITTSBURGH WARD 12 DISTRICT 11,PITTSBURGH WARD 12 DISTRICT 11,274.0,5.0,42.0,381.0,12.0,346.0,3.0
286,4200300H121,WILKINSBURG WARD 03 DISTRICT 06,WILKINSBURG WARD 03 DISTRICT 06,254.0,13.0,42.0,398.0,18.0,341.0,11.0
287,42003008370,PITTSBURGH WARD 11 DISTRICT 15,PITTSBURGH WARD 11 DISTRICT 15,167.0,9.0,42.0,293.0,20.0,210.0,0.0
288,42003008100,PITTSBURGH WARD 10 DISTRICT 19,PITTSBURGH WARD 10 DISTRICT 19,320.0,10.0,42.0,424.0,11.0,275.0,15.0
289,42101001310,PHILADELPHIA WARD 13 PRECINCT 10,PHILADELPHIA WARD 13 PRECINCT 10,296.0,11.0,42.0,460.0,22.0,392.0,59.0
290,42101005902,PHILADELPHIA WARD 59 PRECINCT 02,PHILADELPHIA WARD 59 PRECINCT 02,440.0,6.0,42.0,678.0,6.0,636.0,35.0
291,42101001113,PHILADELPHIA WARD 11 PRECINCT 13,PHILADELPHIA WARD 11 PRECINCT 13,396.0,8.0,42.0,773.0,27.0,677.0,56.0
292,42101004707,PHILADELPHIA WARD 47 PRECINCT 07,PHILADELPHIA WARD 47 PRECINCT 07,285.0,9.0,42.0,677.0,20.0,367.0,58.0
293,42101000421,PHILADELPHIA WARD 04 PRECINCT 21,PHILADELPHIA WARD 04 PRECINCT 21,428.0,3.0,42.0,549.0,8.0,529.0,9.0
294,42101005023,PHILADELPHIA WARD 50 PRECINCT 23,PHILADELPHIA WARD 50 PRECINCT 23,421.0,8.0,42.0,500.0,14.0,473.0,8.0
295,42101005030,PHILADELPHIA WARD 50 PRECINCT 30,PHILADELPHIA WARD 50 PRECINCT 30,407.0,11.0,42.0,594.0,13.0,547.0,25.0
296,42101005117,PHILADELPHIA WARD 51 PRECINCT 17,PHILADELPHIA WARD 51 PRECINCT 17,321.0,12.0,42.0,564.0,23.0,476.0,23.0
297,42101006022,PHILADELPHIA WARD 60 PRECINCT 22,PHILADELPHIA WARD 60 PRECINCT 22,316.0,7.0,42.0,451.0,9.0,412.0,26.0
298,42101001606,PHILADELPHIA WARD 16 PRECINCT 06,PHILADELPHIA WARD 16 PRECINCT 06,247.0,11.0,42.0,449.0,8.0,398.0,23.0
299,42101000304,PHILADELPHIA WARD 03 PRECINCT 04,PHILADELPHIA WARD 03 PRECINCT 04,449.0,10.0,42.0,1058.0,27.0,775.0,36.0
300,42101002005,PHILADELPHIA WARD 20 PRECINCT 05,PHILADELPHIA WARD 20 PRECINCT 05,139.0,9.0,42.0,257.0,16.0,159.0,64.0
301,42101000316,PHILADELPHIA WARD 03 PRECINCT 16,PHILADELPHIA WARD 03 PRECINCT 16,503.0,12.0,42.0,734.0,20.0,665.0,42.0
302,42101000405,PHILADELPHIA WARD 04 PRECINCT 05,PHILADELPHIA WARD 04 PRECINCT 05,417.0,6.0,42.0,652.0,22.0,606.0,24.0
303,42101005101,PHILADELPHIA WARD 51 PRECINCT 01,PHILADELPHIA WARD 51 PRECINCT 01,315.0,7.0,42.0,485.0,12.0,414.0,21.0
304,42101002804,PHILADELPHIA WARD 28 PRECINCT 04,PHILADELPHIA WARD 28 PRECINCT 04,280.0,11.0,42.0,434.0,17.0,398.0,22.0
305,42101001710,PHILADELPHIA WARD 17 PRECINCT 10,PHILADELPHIA WARD 17 PRECINCT 10,421.0,16.0,42.0,624.0,14.0,585.0,9.0
306,42101003805,PHILADELPHIA WARD 38 PRECINCT 05,PHILADELPHIA WARD 38 PRECINCT 05,365.0,8.0,42.0,582.0,21.0,527.0,45.0
307,42101000407,PHILADELPHIA WARD 04 PRECINCT 07,PHILADELPHIA WARD 04 PRECINCT 07,485.0,9.0,42.0,818.0,35.0,728.0,44.0
308,42101000605,PHILADELPHIA WARD 06 PRECINCT 05,PHILADELPHIA WARD 06 PRECINCT 05,246.0,8.0,42.0,380.0,15.0,272.0,38.0
309,42101003223,PHILADELPHIA WARD 32 PRECINCT 23,PHILADELPHIA WARD 32 PRECINCT 23,268.0,8.0,42.0,459.0,6.0,400.0,26.0
310,42101006006,PHILADELPHIA WARD 60 PRECINCT 06,PHILADELPHIA WARD 60 PRECINCT 06,364.0,12.0,42.0,651.0,14.0,570.0,28.0
311,42101004416,PHILADELPHIA WARD 44 PRECINCT 16,PHILADELPHIA WARD 44 PRECINCT 16,311.0,8.0,42.0,534.0,12.0,488.0,6.0
312,42101005027,PHILADELPHIA WARD 50 PRECINCT 27,PHILADELPHIA WARD 50 PRECINCT 27,497.0,13.0,42.0,637.0,16.0,580.0,29.0
313,42101004610,PHILADELPHIA WARD 46 PRECINCT 10,PHILADELPHIA WARD 46 PRECINCT 10,406.0,8.0,42.0,567.0,32.0,278.0,30.0
314,42101003215,PHILADELPHIA WARD 32 PRECINCT 15,PHILADELPHIA WARD 32 PRECINCT 15,245.0,7.0,42.0,370.0,15.0,320.0,41.0
315,42101005913,PHILADELPHIA WARD 59 PRECINCT 13,PHILADELPHIA WARD 59 PRECINCT 13,437.0,10.0,42.0,888.0,13.0,787.0,34.0
316,42101003224,PHILADELPHIA WARD 32 PRECINCT 24,PHILADELPHIA WARD 32 PRECINCT 24,231.0,9.0,42.0,328.0,12.0,288.0,18.0
317,42101002219,PHILADELPHIA WARD 22 PRECINCT 19,PHILADELPHIA WARD 22 PRECINCT 19,442.0,10.0,42.0,626.0,16.0,510.0,24.0
318,42101002213,PHILADELPHIA WARD 22 PRECINCT 13,PHILADELPHIA WARD 22 PRECINCT 13,424.0,8.0,42.0,618.0,32.0,493.0,38.0
319,42101005914,PHILADELPHIA WARD 59 PRECINCT 14,PHILADELPHIA WARD 59 PRECINCT 14,282.0,9.0,42.0,455.0,17.0,387.0,39.0
320,42101001026,PHILADELPHIA WARD 10 PRECINCT 26,PHILADELPHIA WARD 10 PRECINCT 26,442.0,8.0,42.0,635.0,12.0,604.0,15.0
321,42101000418,PHILADELPHIA WARD 04 PRECINCT 18,PHILADELPHIA WARD 04 PRECINCT 18,448.0,10.0,42.0,646.0,13.0,607.0,21.0
322,42101002810,PHILADELPHIA WARD 28 PRECINCT 10,PHILADELPHIA WARD 28 PRECINCT 10,274.0,6.0,42.0,415.0,17.0,374.0,19.0
323,42101002805,PHILADELPHIA WARD 28 PRECINCT 05,PHILADELPHIA WARD 28 PRECINCT 05,335.0,9.0,42.0,554.0,16.0,512.0,20.0
324,42101002222,PHILADELPHIA WARD 22 PRECINCT 22,PHILADELPHIA WARD 22 PRECINCT 22,421.0,9.0,42.0,701.0,16.0,634.0,22.0
325,42101000302,PHILADELPHIA WARD 03 PRECINCT 02,PHILADELPHIA WARD 03 PRECINCT 02,450.0,16.0,42.0,893.0,30.0,750.0,55.0
326,42101001220,PHILADELPHIA WARD 12 PRECINCT 20,PHILADELPHIA WARD 12 PRECINCT 20,345.0,13.0,42.0,501.0,20.0,435.0,24.0
327,42101005016,PHILADELPHIA WARD 50 PRECINCT 16,PHILADELPHIA WARD 50 PRECINCT 16,573.0,12.0,42.0,791.0,18.0,732.0,30.0
328,42101005222,PHILADELPHIA WARD 52 PRECINCT 22,PHILADELPHIA WARD 52 PRECINCT 22,456.0,15.0,42.0,712.0,15.0,644.0,22.0
329,42101004418,PHILADELPHIA WARD 44 PRECINCT 18,PHILADELPHIA WARD 44 PRECINCT 18,253.0,9.0,42.0,405.0,10.0,359.0,30.0
330,42101002417,PHILADELPHIA WARD 24 PRECINCT 17,PHILADELPHIA WARD 24 PRECINCT 17,179.0,7.0,42.0,257.0,3.0,220.0,11.0
331,42101003415,PHILADELPHIA WARD 34 PRECINCT 15,PHILADELPHIA WARD 34 PRECINCT 15,497.0,10.0,42.0,845.0,28.0,783.0,13.0
332,42101001703,PHILADELPHIA WARD 17 PRECINCT 03,PHILADELPHIA WARD 17 PRECINCT 03,429.0,8.0,42.0,612.0,2.0,598.0,17.0
333,42101001022,PHILADELPHIA WARD 10 PRECINCT 22,PHILADELPHIA WARD 10 PRECINCT 22,323.0,14.0,42.0,489.0,22.0,448.0,14.0
334,42101002416,PHILADELPHIA WARD 24 PRECINCT 16,PHILADELPHIA WARD 24 PRECINCT 16,184.0,5.0,42.0,330.0,11.0,268.0,13.0
335,42101001118,PHILADELPHIA WARD 11 PRECINCT 18,PHILADELPHIA WARD 11 PRECINCT 18,280.0,9.0,42.0,472.0,13.0,425.0,26.0
336,42101000309,PHILADELPHIA WARD 03 PRECINCT 09,PHILADELPHIA WARD 03 PRECINCT 09,469.0,11.0,42.0,660.0,22.0,601.0,30.0
337,42101000301,PHILADELPHIA WARD 03 PRECINCT 01,PHILADELPHIA WARD 03 PRECINCT 01,406.0,7.0,42.0,846.0,27.0,665.0,44.0
338,42101000319,PHILADELPHIA WARD 03 PRECINCT 19,PHILADELPHIA WARD 03 PRECINCT 19,474.0,8.0,42.0,667.0,41.0,587.0,12.0
339,42101001618,PHILADELPHIA WARD 16 PRECINCT 18,PHILADELPHIA WARD 16 PRECINCT 18,351.0,6.0,42.0,535.0,7.0,497.0,21.0
